Run command:
./bin/aff3ct --sim-type "BFER" -C "BCH" -N "127" -K "99" -T "4" -m "0" -M "10" -s "0.2" -e "1000" --chn-type "AWGN" --chn-implem "FAST" --sim-pyber "BCH (127,99,4)" 
Curve name:
BCH (127,99,4)
Trace:
# ----------------------------------------------------
# ---- A FAST FORWARD ERROR CORRECTION TOOLBOX >> ----
# ----------------------------------------------------
# Parameters :
# * Simulation ------------------------------------
#    ** Type                   = BFER
#    ** Type of bits           = int32
#    ** Type of reals          = float32
#    ** Date (UTC)             = 2018-07-27 09:13:47
#    ** Git version            = v1.3.2-825-g5c9c077
#    ** Code type (C)          = BCH
#    ** Noise range            = 0 -> 10 dB
#    ** Noise type (E)         = EBN0
#    ** Seed                   = 0
#    ** Statistics             = off
#    ** Debug mode             = off
#    ** Multi-threading (t)    = 48 thread(s)
#    ** Coset approach (c)     = no
#    ** Coded monitoring       = no
#    ** Bad frames tracking    = off
#    ** Bad frames replay      = off
#    ** Bit rate               = 0.779528 (99/127)
#    ** Inter frame level      = 1
# * Source ----------------------------------------
#    ** Type                   = RAND
#    ** Implementation         = STD
#    ** Info. bits (K_info)    = 99
# * Codec -----------------------------------------
#    ** Type                   = BCH
#    ** Info. bits (K)         = 99
#    ** Codeword size (N_cw)   = 127
#    ** Frame size (N)         = 127
#    ** Code rate              = 0.779528 (99/127)
# * Encoder ---------------------------------------
#    ** Type                   = BCH
#    ** Systematic             = yes
# * Decoder ---------------------------------------
#    ** Type (D)               = ALGEBRAIC
#    ** Implementation         = STD
#    ** Systematic             = yes
#    ** Galois field order (m) = 7
#    ** Correction power (T)   = 4
# * Modem -----------------------------------------
#    ** Type                   = BPSK
#    ** Implementation         = STD
#    ** Bits per symbol        = 1
#    ** Sampling factor        = 1
#    ** Sigma square           = on
# * Channel ---------------------------------------
#    ** Type                   = AWGN
#    ** Implementation         = FAST
#    ** Complex                = off
#    ** Add users              = off
# * Monitor ---------------------------------------
#    ** Frame error count (e)  = 1000
#    ** Compute mutual info    = no
# * Terminal --------------------------------------
#    ** Enabled                = yes
#    ** Frequency (ms)         = 500
# 
# The simulation is running...
# ---------------------||------------------------------------------------------||---------------------
#  Signal Noise Ratio  ||   Bit Error Rate (BER) and Frame Error Rate (FER)    ||  Global throughput  
#         (SNR)        ||                                                      ||  and elapsed time   
# ---------------------||------------------------------------------------------||---------------------
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
#     Es/N0 |    Eb/N0 ||      FRA |       BE |       FE |      BER |      FER ||  SIM_THR |    ET/RT 
#      (dB) |     (dB) ||          |          |          |          |          ||   (Mb/s) | (hhmmss) 
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
       3.32 |     4.40 ||    10446 |     4431 |     1008 | 4.28e-03 | 9.65e-02 ||  134.919 | 00h00'00   
       3.52 |     4.60 ||    14980 |     4447 |     1007 | 3.00e-03 | 6.72e-02 ||  159.653 | 00h00'00   
       3.72 |     4.80 ||    23696 |     4324 |     1002 | 1.84e-03 | 4.23e-02 ||  179.997 | 00h00'00   
       3.92 |     5.00 ||    37997 |     4174 |     1002 | 1.11e-03 | 2.64e-02 ||  211.534 | 00h00'00   
       4.12 |     5.20 ||    61065 |     4231 |     1005 | 7.00e-04 | 1.65e-02 ||  228.924 | 00h00'00   
       4.32 |     5.40 ||   101635 |     4176 |     1000 | 4.15e-04 | 9.84e-03 ||  241.802 | 00h00'00   
       4.52 |     5.60 ||   187183 |     4223 |     1016 | 2.28e-04 | 5.43e-03 ||  252.895 | 00h00'00   
       4.72 |     5.80 ||   349175 |     4160 |     1000 | 1.20e-04 | 2.86e-03 ||  259.473 | 00h00'00   
       4.92 |     6.00 ||   690456 |     4140 |     1000 | 6.06e-05 | 1.45e-03 ||  264.525 | 00h00'00   
       5.12 |     6.20 ||  1499537 |     4124 |     1000 | 2.78e-05 | 6.67e-04 ||  268.628 | 00h00'00   
       5.32 |     6.40 ||  3178323 |     4002 |     1000 | 1.27e-05 | 3.15e-04 ||  271.509 | 00h00'01   
       5.52 |     6.60 ||  7409323 |     4092 |     1000 | 5.58e-06 | 1.35e-04 ||  274.318 | 00h00'02   
       5.72 |     6.80 || 16825110 |     4038 |     1000 | 2.42e-06 | 5.94e-05 ||  276.726 | 00h00'06   
       5.92 |     7.00 || 42960522 |     4000 |     1000 | 9.40e-07 | 2.33e-05 ||  278.985 | 00h00'15   
       6.12 |     7.20 || 1.16e+08 |     4057 |     1000 | 3.52e-07 | 8.59e-06 ||  279.612 | 00h00'41   
       6.32 |     7.40 || 3.04e+08 |     4017 |     1000 | 1.34e-07 | 3.29e-06 ||  280.617 | 00h01'47   
       6.52 |     7.60 || 4.68e+08 |     2005 |      501 | 4.33e-08 | 1.07e-06 ||  283.017 | 00h02'43  x
# End of the simulation.
