Run command:
./bin/aff3ct --sim-type "BFER" -C "BCH" -N "255" -K "215" -T "5" -m "0" -M "9" -s "0.2" -e "1000" --chn-type "AWGN" --chn-implem "FAST" --sim-pyber "BCH (255,215,5)" 
Curve name:
BCH (255,215,5)
Trace:
# ----------------------------------------------------
# ---- A FAST FORWARD ERROR CORRECTION TOOLBOX >> ----
# ----------------------------------------------------
# Parameters :
# * Simulation ------------------------------------
#    ** Type                   = BFER
#    ** Type of bits           = int32
#    ** Type of reals          = float32
#    ** Date (UTC)             = 2018-07-27 08:35:28
#    ** Git version            = v1.3.2-825-g5c9c077
#    ** Code type (C)          = BCH
#    ** Noise range            = 0 -> 9 dB
#    ** Noise type (E)         = EBN0
#    ** Seed                   = 0
#    ** Statistics             = off
#    ** Debug mode             = off
#    ** Multi-threading (t)    = 8 thread(s)
#    ** Coset approach (c)     = no
#    ** Coded monitoring       = no
#    ** Bad frames tracking    = off
#    ** Bad frames replay      = off
#    ** Bit rate               = 0.843137 (43/51)
#    ** Inter frame level      = 1
# * Source ----------------------------------------
#    ** Type                   = RAND
#    ** Implementation         = STD
#    ** Info. bits (K_info)    = 215
# * Codec -----------------------------------------
#    ** Type                   = BCH
#    ** Info. bits (K)         = 215
#    ** Codeword size (N_cw)   = 255
#    ** Frame size (N)         = 255
#    ** Code rate              = 0.843137 (43/51)
# * Encoder ---------------------------------------
#    ** Type                   = BCH
#    ** Systematic             = yes
# * Decoder ---------------------------------------
#    ** Type (D)               = ALGEBRAIC
#    ** Implementation         = STD
#    ** Systematic             = yes
#    ** Galois field order (m) = 8
#    ** Correction power (T)   = 5
# * Modem -----------------------------------------
#    ** Type                   = BPSK
#    ** Implementation         = STD
#    ** Bits per symbol        = 1
#    ** Sampling factor        = 1
#    ** Sigma square           = on
# * Channel ---------------------------------------
#    ** Type                   = AWGN
#    ** Implementation         = FAST
#    ** Complex                = off
#    ** Add users              = off
# * Monitor ---------------------------------------
#    ** Frame error count (e)  = 1000
#    ** Compute mutual info    = no
# * Terminal --------------------------------------
#    ** Enabled                = yes
#    ** Frequency (ms)         = 500
# 
# The simulation is running...
# ---------------------||------------------------------------------------------||---------------------
#  Signal Noise Ratio  ||   Bit Error Rate (BER) and Frame Error Rate (FER)    ||  Global throughput  
#         (SNR)        ||                                                      ||  and elapsed time   
# ---------------------||------------------------------------------------------||---------------------
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
#     Es/N0 |    Eb/N0 ||      FRA |       BE |       FE |      BER |      FER ||  SIM_THR |    ET/RT 
#      (dB) |     (dB) ||          |          |          |          |          ||   (Mb/s) | (hhmmss) 
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
       3.66 |     4.40 ||     4727 |     5869 |     1006 | 5.77e-03 | 2.13e-01 ||   59.057 | 00h00'00   
       3.86 |     4.60 ||     6950 |     5718 |     1003 | 3.83e-03 | 1.44e-01 ||   59.842 | 00h00'00   
       4.06 |     4.80 ||    11200 |     5625 |     1001 | 2.34e-03 | 8.94e-02 ||   60.899 | 00h00'00   
       4.26 |     5.00 ||    19227 |     5569 |     1001 | 1.35e-03 | 5.21e-02 ||   61.659 | 00h00'00   
       4.46 |     5.20 ||    33181 |     5484 |     1000 | 7.69e-04 | 3.01e-02 ||   62.343 | 00h00'00   
       4.66 |     5.40 ||    66048 |     5363 |     1000 | 3.78e-04 | 1.51e-02 ||   63.188 | 00h00'00   
       4.86 |     5.60 ||   127006 |     5328 |     1001 | 1.95e-04 | 7.88e-03 ||   63.475 | 00h00'00   
       5.06 |     5.80 ||   277553 |     5303 |     1000 | 8.89e-05 | 3.60e-03 ||   63.602 | 00h00'00   
       5.26 |     6.00 ||   644852 |     5261 |     1000 | 3.79e-05 | 1.55e-03 ||   59.032 | 00h00'02   
       5.46 |     6.20 ||  1578630 |     5232 |     1000 | 1.54e-05 | 6.33e-04 ||   61.156 | 00h00'05   
       5.66 |     6.40 ||  4012899 |     5249 |     1000 | 6.08e-06 | 2.49e-04 ||   63.180 | 00h00'13   
       5.86 |     6.60 || 11151911 |     5211 |     1000 | 2.17e-06 | 8.97e-05 ||   64.288 | 00h00'37   
       6.06 |     6.80 || 32647850 |     5204 |     1000 | 7.41e-07 | 3.06e-05 ||   66.160 | 00h01'46   
       6.26 |     7.00 || 24110875 |     1141 |      224 | 2.20e-07 | 9.29e-06 ||   66.406 | 00h01'18  x
# End of the simulation.
