[metadata]
ci=off
command=./bin/aff3ct --sim-type "BFER" -C "RS" -N "127" -K "113" -T "7" -m "0" -M "10" -s "0.2" -e "1000" --src-implem "FAST" --mdm-implem "FAST" --chn-implem "FAST"
title=RS (127,113,7)

[trace]
# ----------------------------------------------------
# ---- A FAST FORWARD ERROR CORRECTION TOOLBOX >> ----
# ----------------------------------------------------
# Parameters :
# * Simulation ------------------------------------
#    ** Type                   = BFER
#    ** Type of bits           = int32
#    ** Type of reals          = float32
#    ** Date (UTC)             = 2018-07-31 13:16:33
#    ** Git version            = v1.3.2-836-g7e3e327
#    ** Code type (C)          = RS
#    ** Noise range            = 0 -> 10 dB
#    ** Noise type (E)         = EBN0
#    ** Seed                   = 0
#    ** Statistics             = off
#    ** Debug mode             = off
#    ** Multi-threading (t)    = 48 thread(s)
#    ** Coset approach (c)     = no
#    ** Coded monitoring       = no
#    ** Bad frames tracking    = off
#    ** Bad frames replay      = off
#    ** Bit rate               = 0.889764 (113/127)
#    ** Inter frame level      = 1
# * Source ----------------------------------------
#    ** Type                   = RAND
#    ** Implementation         = FAST
#    ** Info. bits (K_info)    = 791
# * Codec -----------------------------------------
#    ** Type                   = RS
#    ** Info. bits (K)         = 791
#    ** Codeword size (N_cw)   = 889
#    ** Frame size (N)         = 889
#    ** Code rate              = 0.889764 (113/127)
#    ** Symbols Source size    = 113
#    ** Symbols Codeword size  = 127
# * Encoder ---------------------------------------
#    ** Type                   = RS
#    ** Systematic             = yes
# * Decoder ---------------------------------------
#    ** Type (D)               = ALGEBRAIC
#    ** Implementation         = STD
#    ** Systematic             = yes
#    ** Galois field order (m) = 7
#    ** Correction power (T)   = 7
# * Modem -----------------------------------------
#    ** Type                   = BPSK
#    ** Implementation         = FAST
#    ** Bits per symbol        = 1
#    ** Sampling factor        = 1
#    ** Sigma square           = on
# * Channel ---------------------------------------
#    ** Type                   = AWGN
#    ** Implementation         = FAST
#    ** Complex                = off
#    ** Add users              = off
# * Monitor ---------------------------------------
#    ** Frame error count (e)  = 1000
#    ** Compute mutual info    = no
# * Terminal --------------------------------------
#    ** Enabled                = yes
#    ** Frequency (ms)         = 500
#
# The simulation is running...
# ---------------------||------------------------------------------------------||---------------------
#  Signal Noise Ratio  ||   Bit Error Rate (BER) and Frame Error Rate (FER)    ||  Global throughput
#         (SNR)        ||                                                      ||  and elapsed time
# ---------------------||------------------------------------------------------||---------------------
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
#     Es/N0 |    Eb/N0 ||      FRA |       BE |       FE |      BER |      FER ||  SIM_THR |    ET/RT
#      (dB) |     (dB) ||          |          |          |          |          ||   (Mb/s) | (hhmmss)
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
       3.89 |     4.40 ||     1386 |    13890 |     1248 | 1.27e-02 | 9.00e-01 ||  280.749 | 00h00'00
       4.09 |     4.60 ||     1754 |    14562 |     1409 | 1.05e-02 | 8.03e-01 ||  300.111 | 00h00'00
       4.29 |     4.80 ||     1534 |     9780 |     1034 | 8.06e-03 | 6.74e-01 ||  279.391 | 00h00'00
       4.49 |     5.00 ||     2054 |     9283 |     1027 | 5.71e-03 | 5.00e-01 ||  324.489 | 00h00'00
       4.69 |     5.20 ||     2970 |     8749 |     1024 | 3.72e-03 | 3.45e-01 ||  418.690 | 00h00'00
       4.89 |     5.40 ||     5042 |     8384 |     1018 | 2.10e-03 | 2.02e-01 ||  493.775 | 00h00'00
       5.09 |     5.60 ||     9069 |     8011 |     1009 | 1.12e-03 | 1.11e-01 ||  603.075 | 00h00'00
       5.29 |     5.80 ||    19606 |     7858 |     1004 | 5.07e-04 | 5.12e-02 ||  727.238 | 00h00'00
       5.49 |     6.00 ||    44644 |     7702 |     1001 | 2.18e-04 | 2.24e-02 ||  840.475 | 00h00'00
       5.69 |     6.20 ||   126362 |     7621 |     1003 | 7.62e-05 | 7.94e-03 ||  889.224 | 00h00'00
       5.89 |     6.40 ||   409807 |     7431 |     1000 | 2.29e-05 | 2.44e-03 ||  910.700 | 00h00'00
       6.09 |     6.60 ||  1361852 |     7335 |     1000 | 6.81e-06 | 7.34e-04 ||  930.167 | 00h00'01
       6.29 |     6.80 ||  5379346 |     7250 |     1000 | 1.70e-06 | 1.86e-04 ||  945.502 | 00h00'04
       6.49 |     7.00 || 24286011 |     7303 |     1000 | 3.80e-07 | 4.12e-05 ||  956.594 | 00h00'20
       6.69 |     7.20 || 1.27e+08 |     7294 |     1000 | 7.27e-08 | 7.88e-06 ||  960.907 | 00h01'44
       6.89 |     7.40 || 4.49e+08 |     4860 |      673 | 1.37e-08 | 1.50e-06 ||  969.540 | 00h06'06  x
# End of the simulation.
